"subject_id","condition","category","label","selected_group","selected_group_location","selected_group_semantics","selected_concurrent_func"
"cc7e46dd-fb4c-4c21-a025-f24b26aa4bab","mass","hclf","sarel","img/stim_hclf_b.png","left","con",1
"cc7e46dd-fb4c-4c21-a025-f24b26aa4bab","mass","lclf","toma","img/stim_lclf_b.png","left","con",1
"cc7e46dd-fb4c-4c21-a025-f24b26aa4bab","mass","lchf","garn","img/stim_lchf_b.png","right","con",1
"cc7e46dd-fb4c-4c21-a025-f24b26aa4bab","mass","hchf","blicket","img/stim_hchf_b.png","left","con",1
"cc7e46dd-fb4c-4c21-a025-f24b26aa4bab","mass","mcmf","zorp","img/stim_mcmf_a.png","left","con",1
"2dc38750-9b3f-410f-8905-083bf0550fbc","mass","hchf","toma","img/stim_hchf_a.png","right","ind",0
"2dc38750-9b3f-410f-8905-083bf0550fbc","mass","hclf","sarel","img/stim_hclf_b.png","left","ind",0
"2dc38750-9b3f-410f-8905-083bf0550fbc","mass","mcmf","blicket","img/stim_mcmf_a.png","left","ind",0
"2dc38750-9b3f-410f-8905-083bf0550fbc","mass","lclf","zorp","img/stim_lclf_b.png","right","ind",0
"2dc38750-9b3f-410f-8905-083bf0550fbc","mass","lchf","garn","img/stim_lchf_a.png","right","ind",0
"d52d14f0-19dc-4ae7-a542-df024a27ad5f","mass","hchf","sarel","img/stim_hchf_b.png","right","con",1
"d52d14f0-19dc-4ae7-a542-df024a27ad5f","mass","mcmf","zorp","img/stim_mcmf_a.png","right","ind",0
"d52d14f0-19dc-4ae7-a542-df024a27ad5f","mass","lchf","toma","img/stim_lchf_b.png","right","con",1
"d52d14f0-19dc-4ae7-a542-df024a27ad5f","mass","lclf","garn","img/stim_lclf_b.png","left","con",1
"d52d14f0-19dc-4ae7-a542-df024a27ad5f","mass","hclf","blicket","img/stim_hclf_a.png","right","ind",0
"7973b462-1851-4941-b310-446139d714c3","mass","mcmf","sarel","img/stim_mcmf_a.png","left","con",1
"7973b462-1851-4941-b310-446139d714c3","mass","hchf","toma","img/stim_hchf_b.png","right","ind",0
"7973b462-1851-4941-b310-446139d714c3","mass","lchf","blicket","img/stim_lchf_b.png","left","ind",0
"7973b462-1851-4941-b310-446139d714c3","mass","lclf","garn","img/stim_lclf_a.png","right","con",1
"7973b462-1851-4941-b310-446139d714c3","mass","hclf","zorp","img/stim_hclf_b.png","left","con",1
"a7261902-547e-43ed-8fe9-81cb52de870e","mass","mcmf","garn","img/stim_mcmf_b.png","left","ind",0
"a7261902-547e-43ed-8fe9-81cb52de870e","mass","lchf","blicket","img/stim_lchf_a.png","right","con",1
"a7261902-547e-43ed-8fe9-81cb52de870e","mass","hclf","zorp","img/stim_hclf_a.png","right","con",1
"a7261902-547e-43ed-8fe9-81cb52de870e","mass","hchf","sarel","img/stim_hchf_a.png","left","ind",0
"a7261902-547e-43ed-8fe9-81cb52de870e","mass","lclf","toma","img/stim_lclf_a.png","right","con",1
"77b5392d-65d4-4fff-9e97-a95a07e04205","mass","mcmf","sarel","img/stim_mcmf_a.png","right","ind",0
"77b5392d-65d4-4fff-9e97-a95a07e04205","mass","hchf","zorp","img/stim_hchf_b.png","left","ind",0
"77b5392d-65d4-4fff-9e97-a95a07e04205","mass","hclf","blicket","img/stim_hclf_a.png","right","ind",0
"77b5392d-65d4-4fff-9e97-a95a07e04205","mass","lchf","garn","img/stim_lchf_b.png","right","ind",0
"77b5392d-65d4-4fff-9e97-a95a07e04205","mass","lclf","toma","img/stim_lclf_b.png","right","ind",0
"e3f277e1-87b6-4615-83dd-19cd5f131677","mass","lchf","toma","img/stim_lchf_a.png","left","ind",0
"e3f277e1-87b6-4615-83dd-19cd5f131677","mass","hchf","garn","img/stim_hchf_b.png","left","con",1
"e3f277e1-87b6-4615-83dd-19cd5f131677","mass","hclf","sarel","img/stim_hclf_b.png","right","con",1
"e3f277e1-87b6-4615-83dd-19cd5f131677","mass","lclf","blicket","img/stim_lclf_b.png","right","ind",0
"e3f277e1-87b6-4615-83dd-19cd5f131677","mass","mcmf","zorp","img/stim_mcmf_a.png","left","ind",0
"644e2f4a-4d69-4d58-ab23-3bb12b31eb2f","mass","mcmf","garn","img/stim_mcmf_b.png","left","con",1
"644e2f4a-4d69-4d58-ab23-3bb12b31eb2f","mass","hchf","blicket","img/stim_hchf_b.png","right","ind",0
"644e2f4a-4d69-4d58-ab23-3bb12b31eb2f","mass","lchf","sarel","img/stim_lchf_a.png","left","ind",0
"644e2f4a-4d69-4d58-ab23-3bb12b31eb2f","mass","hclf","toma","img/stim_hclf_b.png","left","ind",0
"644e2f4a-4d69-4d58-ab23-3bb12b31eb2f","mass","lclf","zorp","img/stim_lclf_a.png","right","ind",0
"11eadb02-e1a8-44ed-8db3-c5bf6e0a3d1b","mass","lchf","blicket","img/stim_lchf_a.png","right","ind",0
"11eadb02-e1a8-44ed-8db3-c5bf6e0a3d1b","mass","lclf","sarel","img/stim_lclf_b.png","left","ind",0
"11eadb02-e1a8-44ed-8db3-c5bf6e0a3d1b","mass","mcmf","zorp","img/stim_mcmf_a.png","left","con",1
"11eadb02-e1a8-44ed-8db3-c5bf6e0a3d1b","mass","hclf","garn","img/stim_hclf_a.png","right","ind",0
"11eadb02-e1a8-44ed-8db3-c5bf6e0a3d1b","mass","hchf","toma","img/stim_hchf_a.png","left","ind",0
"81d06803-f4f2-4429-a7f8-43699d7edd09","mass","lchf","garn","img/stim_lchf_b.png","left","con",1
"81d06803-f4f2-4429-a7f8-43699d7edd09","mass","lclf","blicket","img/stim_lclf_a.png","right","ind",0
"81d06803-f4f2-4429-a7f8-43699d7edd09","mass","mcmf","zorp","img/stim_mcmf_b.png","right","con",1
"81d06803-f4f2-4429-a7f8-43699d7edd09","mass","hclf","sarel","img/stim_hclf_a.png","right","ind",0
"81d06803-f4f2-4429-a7f8-43699d7edd09","mass","hchf","toma","img/stim_hchf_a.png","right","con",1
"b2f5aba8-acd3-4e32-bce5-a9c9ee7b9126","mass","hchf","garn","img/stim_hchf_b.png","left","ind",0
"b2f5aba8-acd3-4e32-bce5-a9c9ee7b9126","mass","lchf","zorp","img/stim_lchf_b.png","right","con",1
"b2f5aba8-acd3-4e32-bce5-a9c9ee7b9126","mass","lclf","sarel","img/stim_lclf_b.png","left","con",1
"b2f5aba8-acd3-4e32-bce5-a9c9ee7b9126","mass","hclf","toma","img/stim_hclf_b.png","left","con",1
"b2f5aba8-acd3-4e32-bce5-a9c9ee7b9126","mass","mcmf","blicket","img/stim_mcmf_b.png","left","con",1
"63f041b0-0186-43a3-9212-3815b1c0b25c","mass","mcmf","zorp","img/stim_mcmf_a.png","right","con",1
"63f041b0-0186-43a3-9212-3815b1c0b25c","mass","hclf","blicket","img/stim_hclf_a.png","left","con",1
"63f041b0-0186-43a3-9212-3815b1c0b25c","mass","lclf","garn","img/stim_lclf_a.png","right","ind",0
"63f041b0-0186-43a3-9212-3815b1c0b25c","mass","hchf","sarel","img/stim_hchf_a.png","right","con",1
"63f041b0-0186-43a3-9212-3815b1c0b25c","mass","lchf","toma","img/stim_lchf_a.png","right","con",1
"0d6e5cc6-9e07-4ac9-8845-40e1a349ad7c","mass","lclf","garn","img/stim_lclf_a.png","left","ind",0
"0d6e5cc6-9e07-4ac9-8845-40e1a349ad7c","mass","hclf","toma","img/stim_hclf_a.png","left","con",1
"0d6e5cc6-9e07-4ac9-8845-40e1a349ad7c","mass","mcmf","sarel","img/stim_mcmf_b.png","right","ind",0
"0d6e5cc6-9e07-4ac9-8845-40e1a349ad7c","mass","lchf","blicket","img/stim_lchf_a.png","right","con",1
"0d6e5cc6-9e07-4ac9-8845-40e1a349ad7c","mass","hchf","zorp","img/stim_hchf_a.png","left","con",1
"abe36ef4-be87-4781-9a31-a6cd35c3dc36","mass","hclf","sarel","img/stim_hclf_a.png","right","ind",0
"abe36ef4-be87-4781-9a31-a6cd35c3dc36","mass","lchf","toma","img/stim_lchf_a.png","right","ind",0
"abe36ef4-be87-4781-9a31-a6cd35c3dc36","mass","mcmf","garn","img/stim_mcmf_b.png","left","con",1
"abe36ef4-be87-4781-9a31-a6cd35c3dc36","mass","hchf","blicket","img/stim_hchf_a.png","right","ind",0
"abe36ef4-be87-4781-9a31-a6cd35c3dc36","mass","lclf","zorp","img/stim_lclf_b.png","left","con",1
"296b3ab2-7e8a-47c4-a96f-837e0477619c","mass","hchf","zorp","img/stim_hchf_b.png","right","ind",0
"296b3ab2-7e8a-47c4-a96f-837e0477619c","mass","lchf","blicket","img/stim_lchf_b.png","left","ind",0
"296b3ab2-7e8a-47c4-a96f-837e0477619c","mass","mcmf","toma","img/stim_mcmf_b.png","right","ind",0
"296b3ab2-7e8a-47c4-a96f-837e0477619c","mass","lclf","sarel","img/stim_lclf_a.png","right","ind",0
"296b3ab2-7e8a-47c4-a96f-837e0477619c","mass","hclf","garn","img/stim_hclf_b.png","left","ind",0
"d50155b7-ecdb-49b9-b7b4-490239ebc51a","mass","lchf","garn","img/stim_lchf_a.png","left","con",1
"d50155b7-ecdb-49b9-b7b4-490239ebc51a","mass","hchf","toma","img/stim_hchf_b.png","left","con",1
"d50155b7-ecdb-49b9-b7b4-490239ebc51a","mass","hclf","blicket","img/stim_hclf_a.png","right","con",1
"d50155b7-ecdb-49b9-b7b4-490239ebc51a","mass","lclf","zorp","img/stim_lclf_b.png","left","con",1
"d50155b7-ecdb-49b9-b7b4-490239ebc51a","mass","mcmf","sarel","img/stim_mcmf_a.png","right","ind",0
"6515c246-d5a5-4a7f-a7d0-2a1589b4a579","mass","hclf","blicket","img/stim_hclf_b.png","right","ind",0
"6515c246-d5a5-4a7f-a7d0-2a1589b4a579","mass","lchf","toma","img/stim_lchf_a.png","left","con",1
"6515c246-d5a5-4a7f-a7d0-2a1589b4a579","mass","hchf","sarel","img/stim_hchf_b.png","left","ind",0
"6515c246-d5a5-4a7f-a7d0-2a1589b4a579","mass","lclf","garn","img/stim_lclf_a.png","right","ind",0
"6515c246-d5a5-4a7f-a7d0-2a1589b4a579","mass","mcmf","zorp","img/stim_mcmf_b.png","right","ind",0
"97243a3d-fa00-4a95-b259-eade0dc49f96","mass","lchf","blicket","img/stim_lchf_a.png","left","ind",0
"97243a3d-fa00-4a95-b259-eade0dc49f96","mass","lclf","sarel","img/stim_lclf_a.png","left","con",1
"97243a3d-fa00-4a95-b259-eade0dc49f96","mass","hclf","toma","img/stim_hclf_b.png","right","con",1
"97243a3d-fa00-4a95-b259-eade0dc49f96","mass","hchf","zorp","img/stim_hchf_b.png","left","con",1
"97243a3d-fa00-4a95-b259-eade0dc49f96","mass","mcmf","garn","img/stim_mcmf_a.png","right","con",1
"bf48c012-2a0f-454a-8e08-a39858d23e50","mass","hchf","toma","img/stim_hchf_b.png","right","ind",0
"bf48c012-2a0f-454a-8e08-a39858d23e50","mass","lchf","sarel","img/stim_lchf_a.png","left","ind",0
"bf48c012-2a0f-454a-8e08-a39858d23e50","mass","lclf","blicket","img/stim_lclf_a.png","left","con",1
"bf48c012-2a0f-454a-8e08-a39858d23e50","mass","hclf","garn","img/stim_hclf_a.png","right","ind",0
"bf48c012-2a0f-454a-8e08-a39858d23e50","mass","mcmf","zorp","img/stim_mcmf_b.png","right","ind",0
"24e0c7ac-66c2-48ed-aaa6-30ce7d6a5370","mass","lchf","zorp","img/stim_lchf_b.png","right","ind",0
"24e0c7ac-66c2-48ed-aaa6-30ce7d6a5370","mass","hclf","garn","img/stim_hclf_b.png","left","ind",0
"24e0c7ac-66c2-48ed-aaa6-30ce7d6a5370","mass","hchf","toma","img/stim_hchf_b.png","right","ind",0
"24e0c7ac-66c2-48ed-aaa6-30ce7d6a5370","mass","lclf","sarel","img/stim_lclf_a.png","left","ind",0
"24e0c7ac-66c2-48ed-aaa6-30ce7d6a5370","mass","mcmf","blicket","img/stim_mcmf_a.png","right","ind",0
"893a844d-9742-4a85-8284-5d26619a0746","mass","hchf","garn","img/stim_hchf_a.png","right","ind",0
"893a844d-9742-4a85-8284-5d26619a0746","mass","lclf","sarel","img/stim_lclf_a.png","left","ind",0
"893a844d-9742-4a85-8284-5d26619a0746","mass","hclf","zorp","img/stim_hclf_a.png","right","con",1
"893a844d-9742-4a85-8284-5d26619a0746","mass","lchf","blicket","img/stim_lchf_a.png","right","ind",0
"893a844d-9742-4a85-8284-5d26619a0746","mass","mcmf","toma","img/stim_mcmf_b.png","left","con",1
"e632505a-a821-469b-9d97-924edaad8150","mass","hclf","toma","img/stim_hclf_b.png","left","ind",0
"e632505a-a821-469b-9d97-924edaad8150","mass","hchf","blicket","img/stim_hchf_b.png","left","con",1
"e632505a-a821-469b-9d97-924edaad8150","mass","mcmf","garn","img/stim_mcmf_b.png","right","con",1
"e632505a-a821-469b-9d97-924edaad8150","mass","lclf","zorp","img/stim_lclf_a.png","left","ind",0
"e632505a-a821-469b-9d97-924edaad8150","mass","lchf","sarel","img/stim_lchf_b.png","left","con",1
"6c3c9164-3234-4031-bb2c-d0116c8175df","mass","lclf","zorp","img/stim_lclf_a.png","right","con",1
"6c3c9164-3234-4031-bb2c-d0116c8175df","mass","lchf","toma","img/stim_lchf_a.png","left","ind",0
"6c3c9164-3234-4031-bb2c-d0116c8175df","mass","mcmf","garn","img/stim_mcmf_b.png","right","ind",0
"6c3c9164-3234-4031-bb2c-d0116c8175df","mass","hclf","sarel","img/stim_hclf_a.png","left","ind",0
"6c3c9164-3234-4031-bb2c-d0116c8175df","mass","hchf","blicket","img/stim_hchf_a.png","right","ind",0
"e2944d97-93aa-492d-a292-2c54e107d012","mass","lclf","zorp","img/stim_lclf_b.png","left","ind",0
"e2944d97-93aa-492d-a292-2c54e107d012","mass","hclf","sarel","img/stim_hclf_b.png","left","con",1
"e2944d97-93aa-492d-a292-2c54e107d012","mass","lchf","toma","img/stim_lchf_b.png","right","ind",0
"e2944d97-93aa-492d-a292-2c54e107d012","mass","hchf","garn","img/stim_hchf_b.png","right","con",1
"e2944d97-93aa-492d-a292-2c54e107d012","mass","mcmf","blicket","img/stim_mcmf_b.png","left","con",1
"d293b389-077c-4a12-8de3-69779a638276","mass","lclf","blicket","img/stim_lclf_b.png","left","con",1
"d293b389-077c-4a12-8de3-69779a638276","mass","hclf","sarel","img/stim_hclf_b.png","left","con",1
"d293b389-077c-4a12-8de3-69779a638276","mass","lchf","zorp","img/stim_lchf_a.png","right","ind",0
"d293b389-077c-4a12-8de3-69779a638276","mass","mcmf","garn","img/stim_mcmf_a.png","left","con",1
"d293b389-077c-4a12-8de3-69779a638276","mass","hchf","toma","img/stim_hchf_b.png","right","ind",0
"2d8fafca-ccd3-4db3-af29-8e83d37aadfb","mass","hclf","zorp","img/stim_hclf_b.png","right","ind",0
"2d8fafca-ccd3-4db3-af29-8e83d37aadfb","mass","lclf","blicket","img/stim_lclf_b.png","left","ind",0
"2d8fafca-ccd3-4db3-af29-8e83d37aadfb","mass","lchf","garn","img/stim_lchf_a.png","right","con",1
"2d8fafca-ccd3-4db3-af29-8e83d37aadfb","mass","hchf","sarel","img/stim_hchf_a.png","left","ind",0
"2d8fafca-ccd3-4db3-af29-8e83d37aadfb","mass","mcmf","toma","img/stim_mcmf_b.png","left","ind",0
"ddefc54b-d77c-49ed-80ef-cfa14b5cfedd","mass","hchf","toma","img/stim_hchf_a.png","right","ind",0
"ddefc54b-d77c-49ed-80ef-cfa14b5cfedd","mass","mcmf","zorp","img/stim_mcmf_a.png","left","con",1
"ddefc54b-d77c-49ed-80ef-cfa14b5cfedd","mass","lchf","garn","img/stim_lchf_b.png","right","ind",0
"ddefc54b-d77c-49ed-80ef-cfa14b5cfedd","mass","lclf","blicket","img/stim_lclf_b.png","right","con",1
"ddefc54b-d77c-49ed-80ef-cfa14b5cfedd","mass","hclf","sarel","img/stim_hclf_b.png","right","ind",0
"bf6c8afb-a2ea-491f-a83a-1144023b19d3","mass","mcmf","blicket","img/stim_mcmf_a.png","right","ind",0
"bf6c8afb-a2ea-491f-a83a-1144023b19d3","mass","hchf","zorp","img/stim_hchf_b.png","right","ind",0
"bf6c8afb-a2ea-491f-a83a-1144023b19d3","mass","lclf","toma","img/stim_lclf_a.png","left","ind",0
"bf6c8afb-a2ea-491f-a83a-1144023b19d3","mass","hclf","garn","img/stim_hclf_a.png","left","ind",0
"bf6c8afb-a2ea-491f-a83a-1144023b19d3","mass","lchf","sarel","img/stim_lchf_b.png","left","ind",0
"c1d43a8a-a644-456f-bb1d-20acbdc94d0a","mass","hclf","zorp","img/stim_hclf_b.png","right","ind",0
"c1d43a8a-a644-456f-bb1d-20acbdc94d0a","mass","hchf","toma","img/stim_hchf_b.png","right","con",1
"c1d43a8a-a644-456f-bb1d-20acbdc94d0a","mass","lclf","blicket","img/stim_lclf_a.png","left","con",1
"c1d43a8a-a644-456f-bb1d-20acbdc94d0a","mass","lchf","garn","img/stim_lchf_a.png","left","con",1
"c1d43a8a-a644-456f-bb1d-20acbdc94d0a","mass","mcmf","sarel","img/stim_mcmf_a.png","right","ind",0
"251ba12a-532e-4c9b-9656-989d86579aec","mass","lchf","toma","img/stim_lchf_b.png","left","ind",0
"251ba12a-532e-4c9b-9656-989d86579aec","mass","mcmf","blicket","img/stim_mcmf_b.png","left","con",1
"251ba12a-532e-4c9b-9656-989d86579aec","mass","hchf","sarel","img/stim_hchf_b.png","right","con",1
"251ba12a-532e-4c9b-9656-989d86579aec","mass","lclf","garn","img/stim_lclf_a.png","left","con",1
"251ba12a-532e-4c9b-9656-989d86579aec","mass","hclf","zorp","img/stim_hclf_b.png","right","ind",0
"42a2b820-4de5-4f3c-b663-3b70ed0db16f","mass","lclf","garn","img/stim_lclf_a.png","right","ind",0
"42a2b820-4de5-4f3c-b663-3b70ed0db16f","mass","hclf","toma","img/stim_hclf_b.png","left","ind",0
"42a2b820-4de5-4f3c-b663-3b70ed0db16f","mass","lchf","zorp","img/stim_lchf_a.png","right","ind",0
"42a2b820-4de5-4f3c-b663-3b70ed0db16f","mass","hchf","sarel","img/stim_hchf_b.png","left","con",1
"42a2b820-4de5-4f3c-b663-3b70ed0db16f","mass","mcmf","blicket","img/stim_mcmf_a.png","right","ind",0
"a92065a0-6bf6-4627-a6e7-04f3cad425d0","mass","mcmf","blicket","img/stim_mcmf_a.png","right","ind",0
"a92065a0-6bf6-4627-a6e7-04f3cad425d0","mass","hchf","zorp","img/stim_hchf_b.png","left","ind",0
"a92065a0-6bf6-4627-a6e7-04f3cad425d0","mass","hclf","sarel","img/stim_hclf_b.png","left","ind",0
"a92065a0-6bf6-4627-a6e7-04f3cad425d0","mass","lclf","toma","img/stim_lclf_b.png","right","con",1
"a92065a0-6bf6-4627-a6e7-04f3cad425d0","mass","lchf","garn","img/stim_lchf_a.png","left","ind",0
"fb24efa9-a7ee-403c-9009-9462eece47c2","mass","hclf","blicket","img/stim_hclf_b.png","left","ind",0
"fb24efa9-a7ee-403c-9009-9462eece47c2","mass","lclf","zorp","img/stim_lclf_b.png","left","con",1
"fb24efa9-a7ee-403c-9009-9462eece47c2","mass","hchf","sarel","img/stim_hchf_b.png","right","con",1
"fb24efa9-a7ee-403c-9009-9462eece47c2","mass","mcmf","garn","img/stim_mcmf_b.png","left","con",1
"fb24efa9-a7ee-403c-9009-9462eece47c2","mass","lchf","toma","img/stim_lchf_b.png","left","con",1
"d6c5feff-3d1d-4ad2-84c8-341b2c968b48","mass","lclf","sarel","img/stim_lclf_b.png","right","ind",0
"d6c5feff-3d1d-4ad2-84c8-341b2c968b48","mass","lchf","blicket","img/stim_lchf_a.png","left","con",1
"d6c5feff-3d1d-4ad2-84c8-341b2c968b48","mass","hchf","toma","img/stim_hchf_a.png","right","con",1
"d6c5feff-3d1d-4ad2-84c8-341b2c968b48","mass","hclf","zorp","img/stim_hclf_b.png","left","ind",0
"d6c5feff-3d1d-4ad2-84c8-341b2c968b48","mass","mcmf","garn","img/stim_mcmf_a.png","left","con",1
"8e8a0f5c-74be-41b8-8135-932c816b3afb","mass","mcmf","zorp","img/stim_mcmf_b.png","right","ind",0
"8e8a0f5c-74be-41b8-8135-932c816b3afb","mass","hchf","blicket","img/stim_hchf_b.png","right","ind",0
"8e8a0f5c-74be-41b8-8135-932c816b3afb","mass","hclf","toma","img/stim_hclf_a.png","left","ind",0
"8e8a0f5c-74be-41b8-8135-932c816b3afb","mass","lclf","garn","img/stim_lclf_a.png","left","ind",0
"8e8a0f5c-74be-41b8-8135-932c816b3afb","mass","lchf","sarel","img/stim_lchf_a.png","left","ind",0
"a928a887-996c-4f46-bcd0-511c4134eb38","mass","hclf","zorp","img/stim_hclf_b.png","left","ind",0
"a928a887-996c-4f46-bcd0-511c4134eb38","mass","lclf","garn","img/stim_lclf_a.png","right","ind",0
"a928a887-996c-4f46-bcd0-511c4134eb38","mass","mcmf","toma","img/stim_mcmf_a.png","right","con",1
"a928a887-996c-4f46-bcd0-511c4134eb38","mass","hchf","blicket","img/stim_hchf_b.png","right","con",1
"a928a887-996c-4f46-bcd0-511c4134eb38","mass","lchf","sarel","img/stim_lchf_b.png","left","con",1
"61021613-3789-41a1-a737-bb3156f37996","mass","hclf","sarel","img/stim_hclf_a.png","right","ind",0
"61021613-3789-41a1-a737-bb3156f37996","mass","hchf","garn","img/stim_hchf_b.png","right","ind",0
"61021613-3789-41a1-a737-bb3156f37996","mass","lclf","blicket","img/stim_lclf_b.png","left","ind",0
"61021613-3789-41a1-a737-bb3156f37996","mass","lchf","zorp","img/stim_lchf_a.png","right","con",1
"61021613-3789-41a1-a737-bb3156f37996","mass","mcmf","toma","img/stim_mcmf_b.png","left","con",1
"82dbb8f9-8bc7-4f13-9221-47d5c917673c","mass","mcmf","blicket","img/stim_mcmf_b.png","left","con",1
"82dbb8f9-8bc7-4f13-9221-47d5c917673c","mass","hchf","garn","img/stim_hchf_a.png","right","con",1
"82dbb8f9-8bc7-4f13-9221-47d5c917673c","mass","hclf","sarel","img/stim_hclf_b.png","left","con",1
"82dbb8f9-8bc7-4f13-9221-47d5c917673c","mass","lchf","toma","img/stim_lchf_a.png","left","ind",0
"82dbb8f9-8bc7-4f13-9221-47d5c917673c","mass","lclf","zorp","img/stim_lclf_a.png","right","ind",0
"00f8a19c-e95a-4e3b-991f-6db5e087b18a","mass","lchf","blicket","img/stim_lchf_b.png","left","ind",0
"00f8a19c-e95a-4e3b-991f-6db5e087b18a","mass","hclf","garn","img/stim_hclf_a.png","right","con",1
"00f8a19c-e95a-4e3b-991f-6db5e087b18a","mass","lclf","toma","img/stim_lclf_b.png","left","con",1
"00f8a19c-e95a-4e3b-991f-6db5e087b18a","mass","mcmf","zorp","img/stim_mcmf_b.png","left","ind",0
"00f8a19c-e95a-4e3b-991f-6db5e087b18a","mass","hchf","sarel","img/stim_hchf_b.png","right","ind",0
"4e6f2169-3798-409a-acf3-007b8baee720","mass","lchf","blicket","img/stim_lchf_a.png","left","ind",0
"4e6f2169-3798-409a-acf3-007b8baee720","mass","hchf","sarel","img/stim_hchf_a.png","right","con",1
"4e6f2169-3798-409a-acf3-007b8baee720","mass","mcmf","zorp","img/stim_mcmf_a.png","right","ind",0
"4e6f2169-3798-409a-acf3-007b8baee720","mass","hclf","toma","img/stim_hclf_a.png","right","con",1
"4e6f2169-3798-409a-acf3-007b8baee720","mass","lclf","garn","img/stim_lclf_a.png","right","con",1
"5ecd0f1f-6eba-43f5-86b7-90aacdfa29a3","mass","lclf","sarel","img/stim_lclf_a.png","left","con",1
"5ecd0f1f-6eba-43f5-86b7-90aacdfa29a3","mass","hchf","blicket","img/stim_hchf_a.png","right","con",1
"5ecd0f1f-6eba-43f5-86b7-90aacdfa29a3","mass","lchf","zorp","img/stim_lchf_a.png","left","con",1
"5ecd0f1f-6eba-43f5-86b7-90aacdfa29a3","mass","hclf","toma","img/stim_hclf_b.png","left","con",1
"5ecd0f1f-6eba-43f5-86b7-90aacdfa29a3","mass","mcmf","garn","img/stim_mcmf_b.png","right","con",1
"c8fe5eb9-2876-4fa2-ba54-5f5356d244a7","mass","lchf","toma","img/stim_lchf_a.png","right","ind",0
"c8fe5eb9-2876-4fa2-ba54-5f5356d244a7","mass","mcmf","zorp","img/stim_mcmf_b.png","left","con",1
"c8fe5eb9-2876-4fa2-ba54-5f5356d244a7","mass","hchf","blicket","img/stim_hchf_a.png","right","ind",0
"c8fe5eb9-2876-4fa2-ba54-5f5356d244a7","mass","lclf","garn","img/stim_lclf_b.png","right","con",1
"c8fe5eb9-2876-4fa2-ba54-5f5356d244a7","mass","hclf","sarel","img/stim_hclf_b.png","left","con",1
"edaf7f63-4913-4be9-806c-8375c99ae1a4","mass","lclf","sarel","img/stim_lclf_a.png","left","ind",0
"edaf7f63-4913-4be9-806c-8375c99ae1a4","mass","hclf","zorp","img/stim_hclf_b.png","right","ind",0
"edaf7f63-4913-4be9-806c-8375c99ae1a4","mass","mcmf","garn","img/stim_mcmf_a.png","right","ind",0
"edaf7f63-4913-4be9-806c-8375c99ae1a4","mass","hchf","toma","img/stim_hchf_a.png","left","ind",0
"edaf7f63-4913-4be9-806c-8375c99ae1a4","mass","lchf","blicket","img/stim_lchf_b.png","left","ind",0
"c2216920-0792-4c48-ad1c-ec398a15c513","mass","hclf","sarel","img/stim_hclf_a.png","right","ind",0
"c2216920-0792-4c48-ad1c-ec398a15c513","mass","lchf","toma","img/stim_lchf_b.png","right","ind",0
"c2216920-0792-4c48-ad1c-ec398a15c513","mass","mcmf","garn","img/stim_mcmf_a.png","left","con",1
"c2216920-0792-4c48-ad1c-ec398a15c513","mass","lclf","blicket","img/stim_lclf_b.png","right","ind",0
"c2216920-0792-4c48-ad1c-ec398a15c513","mass","hchf","zorp","img/stim_hchf_b.png","right","ind",0
"c437f72b-68dc-4ed6-862b-23ee42346bb6","mass","mcmf","blicket","img/stim_mcmf_a.png","left","ind",0
"c437f72b-68dc-4ed6-862b-23ee42346bb6","mass","lclf","toma","img/stim_lclf_b.png","right","con",1
"c437f72b-68dc-4ed6-862b-23ee42346bb6","mass","hclf","zorp","img/stim_hclf_b.png","right","ind",0
"c437f72b-68dc-4ed6-862b-23ee42346bb6","mass","lchf","garn","img/stim_lchf_a.png","right","con",1
"c437f72b-68dc-4ed6-862b-23ee42346bb6","mass","hchf","sarel","img/stim_hchf_a.png","left","ind",0
"a9a0ac10-9fa5-4f39-8b5e-c1d516ae9958","mass","lclf","zorp","img/stim_lclf_a.png","left","ind",0
"a9a0ac10-9fa5-4f39-8b5e-c1d516ae9958","mass","hclf","blicket","img/stim_hclf_b.png","left","ind",0
"a9a0ac10-9fa5-4f39-8b5e-c1d516ae9958","mass","hchf","garn","img/stim_hchf_a.png","left","ind",0
"a9a0ac10-9fa5-4f39-8b5e-c1d516ae9958","mass","mcmf","sarel","img/stim_mcmf_a.png","left","ind",0
"a9a0ac10-9fa5-4f39-8b5e-c1d516ae9958","mass","lchf","toma","img/stim_lchf_a.png","left","ind",0
"0327e269-98f1-4cd5-bb42-2ee25904da85","mass","lclf","garn","img/stim_lclf_a.png","right","con",1
"0327e269-98f1-4cd5-bb42-2ee25904da85","mass","hclf","sarel","img/stim_hclf_a.png","left","con",1
"0327e269-98f1-4cd5-bb42-2ee25904da85","mass","lchf","zorp","img/stim_lchf_b.png","right","ind",0
"0327e269-98f1-4cd5-bb42-2ee25904da85","mass","mcmf","blicket","img/stim_mcmf_a.png","left","con",1
"0327e269-98f1-4cd5-bb42-2ee25904da85","mass","hchf","toma","img/stim_hchf_b.png","left","ind",0
"728804a0-b20c-4bdd-aec2-880ae04cebdc","mass","hchf","zorp","img/stim_hchf_b.png","left","con",1
"728804a0-b20c-4bdd-aec2-880ae04cebdc","mass","lchf","toma","img/stim_lchf_b.png","right","ind",0
"728804a0-b20c-4bdd-aec2-880ae04cebdc","mass","hclf","sarel","img/stim_hclf_a.png","right","ind",0
